,country_name,location_name,category_name,recruit_post_name,responsibility,last_update_time
1390,中国,北京,技术,36812-数据开发/分析工程师（腾讯新闻）,负责腾讯新闻的数据仓库、用户画像、分析平台和实验平台的开发与维护，产品运营数据报表的建设，业务指标和分发策略的数据分析。,2021年01月13日
1391,中国,深圳,技术,22989-中间件资深专家,负责腾讯云中间件微服务产品或者消息队列产品的系统建设，架构设计，方案规划和需求落地工作；根据云计算平台发展的业务要求，完成腾讯云中间件微服务产品和消息队列产品的迭代实施和产品优化工作；指导腾讯云中间件产品在客户场景下的技术落地和落地实施工作；引入开源社区主流技术，提升产品和技术能力，为客户创造更大价值。,2021年01月13日
1392,中国,深圳,产品,26381-文旅行业售前架构师（深圳）,工作职责1.面向智慧文旅/智慧会展客户提供基于腾讯能力的咨询规划、技术交流、需求调研、方案编写、招投标等工作；2.深入挖掘客户需求，基于腾讯云及生态产品技术，建立文旅、会展行业的客户标准化架构规范；3.深入理解客户业务，参与需求分析，根据客户需求提供有效的系统集成方案。,2021年01月13日
1393,中国,北京,技术,36812-推荐引擎开发工程师（腾讯新闻）,参与、负责腾讯新闻推荐引擎的技术升级与中台化建设，参与推荐流程的各个环节的设计、实现、优化等工作，提升腾讯新闻的内容分发效率。,2021年01月13日
1394,中国,北京,产品,26381-腾讯文旅交付产品经理,与客户密切沟通，基于对行业、客户、用户的深入了解，开展业务研究与方案设计，主导产品策划；独立自主或联合其他团队完成产品策划、业务设计、需求分析，并完成项目交付；配合售前进行文旅行业各垂直赛道应用解决方案的沉淀。,2021年01月13日
1395,中国,深圳,产品,26381-智慧文旅售中交付架构师（深圳）,参与实际项目交付，负责交付过程中技术架构设计、协调；负责交付产品技术问题的推动解决，对客户以及与供应商沟通； 对交付产品的准入策略、产品技术交付质量把关；保持了解行业技术发展变革方向，针对云服务特点在行业解决方案上进行前瞻性技术布局。,2021年01月13日
1396,中国,北京,产品,26381-智慧文旅售中交付架构师（北京）,负责智慧文旅项目架构设计，以及在项目交付过程中的实施、协调工作；负责交付平台的建设，推动交付技术标准的制定与落地，保证项目交付质量；保持了解行业技术发展变革方向，针对云服务特点在行业解决方案上进行前瞻性技术布局；,2021年01月13日
1397,中国,成都,产品,26381-智慧文旅售中交付架构师（成都）,参与实际项目交付，负责交付过程中技术架构设计、协调；负责交付产品技术问题的推动解决，对客户以及与供应商沟通； 对交付产品的准入策略、产品技术交付质量把关；保持了解行业技术发展变革方向，针对云服务特点在行业解决方案上进行前瞻性技术布局。,2021年01月13日
1398,中国,天津,技术,TEG12-电气专业工程师（北京/天津/怀来）（天津）,全面负责数据中心电气系统（高低压变配电系统、柴油发电机系统、自动化系统等）的日常运维管理和技术支持；对一线运营及合作单位操作工程师提供电气系统相关技术支持和指导；对数据中心电气系统的外部合作运维单位进行统筹管理，对其专业工程师的运维、施工、故障处理进行检查、指导和验证，使其符合数据中心运维要求；建立并持续优化数据中心电气系统的运营体系文档，包括日常运维及故障处理的相关计划、操作指南和手册；负责对数据中心电气系统进行系统化的数据挖掘，提交系统运行报告和优化建议；负责电气系统的容量管理，制定电气系统升级、扩容、调整实施方案，并组织实施；对数据中心电气系统存在的风险与隐患进行综合分析并组织制订并实施优化方案，做好数据中心空调系统的预防性维护管理；配合数据中心电气系统的规划设计工作，配合制定设计需求，对设计单位提出的设计方案、图纸提出审核意见和建议；,2021年01月13日
1399,中国,北京,技术,TEG12-电气专业工程师（北京/天津/怀来）（北京）,全面负责数据中心电气系统（高低压变配电系统、柴油发电机系统、自动化系统等）的日常运维管理和技术支持；对一线运营及合作单位操作工程师提供电气系统相关技术支持和指导；对数据中心电气系统的外部合作运维单位进行统筹管理，对其专业工程师的运维、施工、故障处理进行检查、指导和验证，使其符合数据中心运维要求；建立并持续优化数据中心电气系统的运营体系文档，包括日常运维及故障处理的相关计划、操作指南和手册；负责对数据中心电气系统进行系统化的数据挖掘，提交系统运行报告和优化建议；负责电气系统的容量管理，制定电气系统升级、扩容、调整实施方案，并组织实施；对数据中心电气系统存在的风险与隐患进行综合分析并组织制订并实施优化方案，做好数据中心空调系统的预防性维护管理；配合数据中心电气系统的规划设计工作，配合制定设计需求，对设计单位提出的设计方案、图纸提出审核意见和建议；,2021年01月13日
1400,中国,天津,技术,TEG12-空调专业工程师（北京/天津/怀来）（天津）,全面负责数据中心空调系统（水系统、风系统、末端系统）的日常运维管理和技术支持；对一线运营及合作单位操作工程师提供空调系统相关技术支持和指导；对数据中心空调系统的外部合作运维单位进行统筹管理，对其专业工程师的运维、施工、故障处理进行检查、指导和验证，使其符合数据中心运维要求；建立并持续优化数据中心空调系统的运营体系文档，包括日常运维及故障处理的相关计划、操作指南和手册；负责对数据中心空调系统进行系统化的数据挖掘，提交系统运行报告和优化建议；负责空调系统的容量管理，制定空调系统升级、扩容、调整实施方案，并组织实施；对数据中心空调系统存在的风险与隐患进行综合分析并组织制订并实施优化方案，做好数据中心空调系统的预防性维护管理；配合数据中心空调系统的规划设计工作，配合制定设计需求，对设计单位提出的设计方案、图纸提出审核意见和建议；,2021年01月13日
1401,中国,北京,技术,TEG12-空调专业工程师（北京/天津/怀来）（北京）,全面负责数据中心空调系统（水系统、风系统、末端系统）的日常运维管理和技术支持；对一线运营及合作单位操作工程师提供空调系统相关技术支持和指导；对数据中心空调系统的外部合作运维单位进行统筹管理，对其专业工程师的运维、施工、故障处理进行检查、指导和验证，使其符合数据中心运维要求；建立并持续优化数据中心空调系统的运营体系文档，包括日常运维及故障处理的相关计划、操作指南和手册；负责对数据中心空调系统进行系统化的数据挖掘，提交系统运行报告和优化建议；负责空调系统的容量管理，制定空调系统升级、扩容、调整实施方案，并组织实施；对数据中心空调系统存在的风险与隐患进行综合分析并组织制订并实施优化方案，做好数据中心空调系统的预防性维护管理；配合数据中心空调系统的规划设计工作，配合制定设计需求，对设计单位提出的设计方案、图纸提出审核意见和建议；,2021年01月13日
1402,中国,北京,产品,26381-腾讯文旅高级项目经理（北京）,负责拓展运营文旅，会展等相关领域产业资源（包括政企单位，协会组织，专家智库等），通过项目合作，活动策划，成果产出，产研落地等方式提升业务专业度和影响力；参与腾讯智慧文旅咨询规划体系建设，形成专业的方法论和内外部合作机制；定期参与各类解决方案设计，参与一线智慧文旅项目的产业洞察，咨询规划和方案撰写等，配合BD和架构师等做好提案汇报。,2021年01月13日
1403,中国,北京,产品,26381-智慧文旅行业中台产品经理（北京）,负责腾讯文旅智慧行业中台整体产品策划、产品设计以及内外部对接；收集对接文旅产品、会展产品需求，理解生态伙伴诉求和流程；负责智慧文旅行业中台能力建设、能力输出，提升文旅场景下行业中台产品的支撑能力；完善应用、用户、数智、服务等多个中台模块的建设。,2021年01月13日
1404,中国,北京,产品,26381-智慧文旅云会展行业应用产品经理,深刻洞察会展行业发展需求，理解会展类客户的商业目标和需求；支持完成客户需求收集、需求分析、客户引导和可行性分析；负责腾讯云会展子产品的规划组合与设计实施；持续探索和沉淀行业打法，协调公司内外部资源达成会展产品的商业与行业目标。,2021年01月13日
1405,中国,深圳,产品,21309-在线教育部-腾讯课堂高级产品经理-行业应用（深圳）,1、深入分析教育行业特性，打磨机构管理、商品管理等一系列商家基础体验；2、深入理解平台治理导向，结合各团队诉求，设计商家成长体系；3、深入理解教培机构经营模式，设计相应的产品功能，提升机构整体经营效率,2021年01月13日
1406,中国,深圳,行政支持,6486-行政运营综合岗,负责办公场地行政运营，楼宇环境管理，大小物业管理及接口支持；对行政服务类供应商监督、履约考核工作组织与实施，如：物业、办公用品、办公设备等供应商；负责牵头日常办公场地维修维护，空调水电耗能等节能优化工作； 负责行政体系运营机制和规则的梳理和落地；制定和实施管理规章制度及各项流程，并进行流程优化；负责制定各类行政应急预案和突发事件的应急处理；对特殊事件及客诉问题进行协调和跟踪；负责统筹管理BG业务接待商务管理；公司各项行政福利类资源接口、成本、物资采购等管理；行政服务及福利个性化便捷资源拓展及优质供应商引入；负责子公司行政运营统筹；上级交代的其他工作。,2021年01月13日
1407,中国,深圳,产品,23517-游戏运营数据分析岗（深圳）,负责游戏数据分析体系搭建，包括TLOG埋点、日志上报、分析系统、例行监控报告的规划等；对游戏数据及分析相关工作负责，针对游戏数据走势、数据波动等情况，通过数据分析及数据挖掘，对应分析出问题并提供内容向专业建议；负责游戏目标用户分析、数据预估等，为游戏内容研发方向、运营计划及市场方案提供依据；负责游戏上线及版本更新时的效果分析，包括：留存及流失分析、付费分析、功能玩法分析等；主动跟踪，对自有及竞品游戏新玩法/新功能/新活动进行分析，输出结论性专业报告。,2021年01月13日
1408,中国,上海,销售、服务与支持,25666-腾讯云与智慧产业华东商务拓展高级经理（泛企业方向）（上海）,负责腾讯云与智慧产业业务在华东区域的客户拓展和产品/项目销售聚焦产业园区、社区、地产、零售、医疗、金融等行业的客户需求理解和智慧产业解决方案推广协调并整合公司内部跨部门资源，实现全面的售前、售中、售后工作开展和客户服务,2021年01月13日
1409,中国,上海,销售、服务与支持,25666-华东区域互联网行业销售经理（上海）,• 岗位职责: 负责腾讯云在华东区域互联网行业的销售工作；负责区域内互联网客户的拓展、维护、落地和销售业绩的达成；负责腾讯云在当地市场合作生态的建设； 负责腾讯云在区域市场各行业客户的满意度和覆盖率的提升。,2021年01月13日
1410,中国,上海,销售、服务与支持,25666-华东区域销售（泛金融方向）,负责华东区域金融/泛金融 客户的市场拓展。维护客户关系，合作伙伴协作管理，行业、产品和销售等相关策略制定； 为客户提供最佳互联网+金融行业的专业服务和解决方案；能够聚焦行业热点，挖掘、跟进和管控项目，以达成公司制定的任务目标和KPI考核。,2021年01月13日
1411,中国,南京,销售、服务与支持,25666-华东区域销售（南京）,负责山东/江苏区域政府客户的商务拓展工作； 负责大客户关系管理、合作伙伴关系管理，市场策略制定； 整合公司及合作伙伴资源，为客户提供最佳互联网+政务民生行业解决方案； 聚焦在政府民生领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。,2021年01月13日
1412,中国,北京,技术,30361-腾讯文档WEB前端工程师(北京),负责腾讯文档项目前端开发；参与腾讯文档项目新品类架构设计和实现；钻研前沿技术和创新交互，增强用户体验、开拓前端能力边界；,2021年01月13日
1413,中国,深圳,设计,29923-社交平台交互设计师,主要负责手Q内社交、应用平台相关产品的交互设计；深挖用户诉求，剖析、整理并提出最佳解决方案（或创新提案）；善于沟通，并推进自身设计方案的落地；对项目质量负责，跟踪、还原设计方案并对方案效果及进行反复验证。,2021年01月13日
1414,中国,深圳,技术,38279-运维开发工程师(深圳),负责腾讯物联网平台日常业务运维工作，包括但不限于日常发布、部署、监控和故障处理，保障服务的正常提供。其中包括：负责部署在腾讯公有云的物联网平台环境维护，如cvm、容器、负载均衡、数据库、消息队列、存储等云服务的维护；负责物联网平台新环境、新项目入驻部署；负责已交付项目的转维工作的评审，以及项目维保运维工作；负责腾讯物联网平台基于私有云平台如tstack、TKE、TCE等的私有化部署建设，为外部团队赋能，让其具备腾讯物联网平台部署和运维能力；负责腾讯物联网平台运维系统和工具开发建设工作，搭建基于Devops理念的运维自动化系统；负责各个微瓴交付项目的日常运维分析汇总，包括但不限于流程优化、提升工作效率和平台质量等；负责微瓴研发团队沟通，对项目运营环境中存在的问题进行定期反馈和推动改善；从运维层面进行问题定位，分析问题类别并进行责任分解，对外能够理清责任边界，对内能够现场进对部分问题提供解决动手能力，并组织协调团队资源进行重大问题解决。,2021年01月13日
1415,中国,深圳,产品,29777-腾讯云能源行业高级产品经理（北京/上海/深圳）,对于大型能源企业的互联网平台能够输出运营方法论、设计结合腾讯内部能力的运营类产品方案；协同行业应用产品经理运营行业平台类产品；洞察能源企业营销部门对外服务发展趋势，协同行业应用产品经理结合能源领域场景，协同内部资源与外部合作伙伴，设计营销类解决方案，例如电网营销2.0、加油站运营引流、充电桩运营引流；熟练撰写产品PRD。,2021年01月13日
1416,中国,北京,产品,26381-智慧文旅生态产品leader（北京/深圳）,1.负责大文旅赛道下生态产品的规划制订与落地执行，根据部门和中心业务步目标，构建丰富多场景的生态产品库，建立大文旅的生态体系规则，不断优化引入和管理流程，形成有价值的良性生态;2.配合中心自研与行业中台产品规划，考察和对接引入具备竞争力，与文旅赛道产品规划互补的生态产品伙伴，对生态伙伴进行能力输出，打造面向行业客户的丰富解决方案;3. 对接云生态渠道部门，实现生态产品的落地、上架和交付以及培训、商务推广等工作。4. 带领团队完成生态产品在项目支撑、渠道售卖上的任务。,2021年01月13日
1417,中国,成都,人力资源,26832-招聘专员（成都）,1)	根据内部顾问对行业及职位的分析，参与制定目标候选人的寻访工作；2)	协助顾问研究目标行业的发展，对目标候选人的资料进行收集、分类、整理；3)	通过各种渠道快速寻访候选人，协助顾问进行初步面试和评估；4)	人才库的运营及其他平台型产品建设工作。,2021年01月13日
1418,中国,成都,技术,WXG10-企业微信专项测试工程师（成都）,负责企业微信产品测试； 设计专项及系统测试方案，跟进项目测试过程，保证版本发布质量； 协助团队提升测试效率与质量。,2021年01月13日
1419,中国,深圳,财务,S2-集团常规审计经理（深圳）,协助制定年度审计计划并实施，优化内部审计工作流程； 独立或领导团队实施风险导向的内部审计或内部控制自评项目，编制和汇报审计或自评项目报告； 跟进审计或自评项目改进方案并衡量剩余风险，编制和汇报跟进报告； 评估内部控制系统有效性，为管理层提供管理优化建议，推动管理层改进并落实相关管理规范。,2021年01月13日
1420,中国,深圳,财务,S2-集团常规高级审计经理（深圳）,协助制定年度审计计划并实施，优化内部审计工作流程； 独立或领导团队实施风险导向的内部审计或内部控制自评项目，编制和汇报审计或自评项目报告； 跟进审计或自评项目改进方案并衡量剩余风险，编制和汇报跟进报告； 评估内部控制系统有效性，为管理层提供管理优化建议，推动管理层改进并落实相关管理规范。,2021年01月13日
1421,中国,深圳,财务,S2-CDG风险管理经理(广告业务方向）,"负责对公司业务单位内部控制进行全面分析，评估并提供建议负责计划并推动风险管理相关项目，维护风险矩阵及关键控制对流程进行梳理，定位关键风险并提供相关风险应对方法跟进内部审计项目中待改进项，检测并定期汇报改善情况与业务单元的管理层沟通,汇报风险管理情况进行风险管理及内控宣导和培训",2021年01月13日
1422,中国,深圳,设计,27141-FPS手游3D环境艺术家（深圳）,1.与关卡设计和原画设计团队紧密合作，创建高质量的资产和场景。,2021年01月13日
1423,中国,深圳,设计,27141-FPS手游3D动画设计师（深圳）,1.负责游戏内角色动画设计，枪械动画设计，人物展示设计，以写实动画为主。2.简单的角色和道具绑定。3.负责跟进外包以及制作反馈。4.统一制作规范以及动画品质、稳定资源输出。5.善于制定流程文档并将流程推广到团队中，帮助团队提升工作效率。,2021年01月13日
1424,中国,深圳,技术,TEG06-GO高级开发工程师,1、负责公司零信任终端安全管控平台后台系统架构设计与优化，遵循软件开发流程规范，独立进行系统的设计和实现2．负责零信任终端安全管控平台后台维护，确保系统运行稳定可靠3、参与公司零信任终端安全产品的需求分析、技术方案的制定并撰写相关技术文档，,2021年01月13日
1425,中国,深圳,财务,29314-CSIG财务管理-应收管理（腾讯子公司）-专项T,1、负责与客户进行月度应收账款核对，解决对账差异，跟进客户账单确认；2、执行应收账款核销操作，保证应收账款的准确性；3、进行应收报表分析，及时发现应收风险，协助业务部门执行催收工作，降低坏账风险；4、其他应收管理相关流程支持；				,2021年01月13日
1426,中国,深圳,产品,30620-腾讯广告游戏联运发行运营经理（小游戏方向 深圳/北京） （深圳）,"负责微信休闲小游戏发行规划, 拆分目标并制定对应的发行策略, 对项目运营目标达成负责; 对接外部CP, 对所负责游戏从引入到规模化增长变现的全生命周期负责；对游戏存在的问题进行把控以及调优；对各品类休闲游戏的设计方向、核心竞争力和广告激励点设计进行把控；基于行业客户需求, 团队内外紧密配合, 推进客户服务建设完善, 产品功能快速迭代, 系统平台持续升级, 驱动休闲游戏发行解决方案完善；关注和分析市场/竞品动态，分析和挖掘行业/客户机会，基于市场实时变化、产品反响及运营状态，探索新的业务模式/增长点；",2021年01月13日
1427,中国,深圳,产品,30620-腾讯广告微信广告游戏流量运营（小游戏方向 深圳）,负责微信小游戏广告商业化规划，制定流量增长和变现策略，为流量商业化目标达成负责；洞察小游戏流量场景，输出各品类小游戏变现解决方案，驱动样式产品、流量策略迭代优化，有节奏引入流量和广告预算，提升整体变现效率，实现收入增长；对接流量主，提供广告投放和游戏变现解决方案，推进流量主服务体小和游戏发行产品能力完善；关注和分析市场/竞品动态，分析和挖掘行业/流量机会，基于市场实时变化、产品反响及运营状态，探索新的业务模式/增长点。,2021年01月13日
1428,中国,深圳,产品,30620-腾讯广告游戏优选发行增长运营经理（微信广告 深圳）,"负责腾讯广告休闲游戏发行规划, 拆分目标并制定对应的发行增长策略, 对项目运营目标达成负责;对接外部CP, 对所负责游戏从引入到测试到规模化增长的全生命周期负责；基于行业客户需求, 团队内外紧密配合, 推进客户服务建设完善, 产品功能快速迭代, 系统平台持续升级, 驱动休闲游戏发行解决方案完善；关注和分析市场/竞品动态，分析和挖掘行业/客户机会，基于市场实时变化、产品反响及运营状态，探索新的业务模式/增长点；",2021年01月13日
1429,中国,上海,技术,15614-RPG游戏后台开发工程师（上海）,基于Linux平台进行大型MMORPG游戏服务器的开发；负责游戏后台分布式系统中的设计，实现及调优工作。,2021年01月13日
1430,中国,深圳,财务,S2-财务管理（海外钱包方向）,1、财务支持：深度参与对接业务部门，负责海外钱包业务对账等相关事宜；2、财务分析：参与项目和产品的整体评估，包括模型搭建，定价与成本测算；出具多维度的经营分析及业务运营情况、同业分析报告，结合业务特点制定关键业务指标及分析体系，及时对业务进行预警并为业务提供解决方案；3、财务管理：建立定期的业务和财务数据跟踪体系，对重点业务和项目进行随时跟进，定期反馈；4、项目跟进：深入参与海外钱包项目中的财务部分。,2021年01月13日
1431,中国,广州,技术,WXG03-微信小程序直播客户端iOS开发工程师（广州）,负责小程序直播主播端app的功能和架构研发；负责小程序直播主播端需求的发现和对接。,2021年01月13日
1432,中国,广州,产品,WXG03-微信小商店产品策划(增长方向)(广州),1、负责微信小商店的交易增长，帮助商家从0-1，1-n实现流量拓展及增长；2、充分且深入了解不同层次（如品牌商家、中小企业、个人）商家日常经营动线，包括流量运作、营销玩法、顾客运营等，并基于此形成解决方案；3、基于微信生态内的用户场景及商家需求，规划包括但不局限于流量入口、营销玩法等，并寻求最优解，最终对产品效果负责；4、对接各业务线，如行业、运营、支付、财务、法务等，了解各方需求与资源，推动自身需求的落地,2021年01月13日
1433,中国,深圳,技术,PCG04-工程效能工具平台开发leader（深圳）,负责PCG工程效能工具平台产品的研发，持续提升研发效率,2021年01月13日
1434,中国,北京,技术,36321-资深策略工程师,负责策略算法工作； 负责模型的建设，策略识别，探索新的策略方法； 深入理解业务，跟踪业界前沿的机器学习/深度学习算法以及领域内的前沿知识，并将其应用到工作中、提升业务保障能力；,2021年01月13日
1435,中国,上海,技术,21229-unity引擎优化工程师,1，游戏性能优化；2，游戏相关编辑器开发；3，客户端设计与开发。,2021年01月13日
1436,中国,重庆,产品,TEG13-信息运营主管（重庆）,基础运营管理：带领团队完成KPI指标，并对工作现场进行督导及提供专业支撑；员工能力辅导与提升：负责团队员工的专业技能提升，并对员工进行绩效评估与反馈；负责团队组织文化建设、团队氛围及凝聚力提升；关键任务完成：以项目的形式承接部门分解的重点业务，聚焦信息安全领域（非技术）的工作推进；业务优化：负责提出并反馈日常工作中的流程、策略、系统优化建议，并根据优化方案推动落地,2021年01月13日
1437,中国,成都,产品,TEG13-信息运营主管（成都）,基础运营管理：带领团队完成KPI指标，并对工作现场进行督导及提供专业支撑；员工能力辅导与提升：负责团队员工的专业技能提升，并对员工进行绩效评估与反馈；负责团队组织文化建设、团队氛围及凝聚力提升；关键任务完成：以项目的形式承接部门分解的重点业务，聚焦信息安全领域（非技术）的工作推进；业务优化：负责提出并反馈日常工作中的流程、策略、系统优化建议，并根据优化方案推动落地,2021年01月13日
1438,中国,深圳,产品,26563-WeGame平台运营,1.负责WeGame平台双端运营功能统筹，有效跟进产品侧功能策划阶段的运营诉求，推动运营功能的落地2.负责WeGame bibi语音房间功能的运营玩法策划及落地，通过外部社群，运营活动，用户运营，渠道合作等方法，提升整体语音房间新进及活跃；,2021年01月13日
1439,中国,深圳总部,设计,15569-UE4开放世界大作-技术美术（深圳）,与程序团队合作开发特性与工具以提升画面表现品质及制作效率；跟进美术资源的日常制作，确保资源符合引擎规格和项目规范；研究游戏引擎并帮助美术人员使用引擎和工具；协助程序和美术人员优化游戏运行效率；设计并制作游戏中的效果；解决美术人员日常遇到的技术问题。,2021年01月13日
1440,中国,深圳,技术,15569-UE4知名IP大世界写实赛车手游-高级客户端开发工程师（深圳）,负责游戏产品玩法需求的技术可行性评估，技术方案的设计和实现；负责与引擎研发工程师建立高效的游戏内容制作管线，保障运行性能，完善并持续优化相关工具链；与策划、美术、服务端程序紧密合作，完善游戏产品，打磨用户体验。,2021年01月13日
1441,中国,深圳,技术,15569-UE4知名IP大世界写实赛车手游-后台开发工程师（深圳）,负责大中型竞速类游戏服务器端开发和设计工作； 负责服务器端架构优化与设计； 负责服务器业务功能设计、开发测试和持续交付； 负责外网持续运营和跟进优化工作。,2021年01月13日
1442,中国,深圳,设计,15569-UE4开放世界大作-Houdini技术美术（深圳）,"与程序团队紧密协作研发PCG工具管线, 助力项目进行高质高效的游戏内容创作。使用Houdini生产各类工具，确保资源和场景规格符合引擎和项目的技术规范，同时保障houdini工具本身的运行效率和效果，包括但不限于：道路，房屋，城镇，岩石，地形，河流，植被等；协助程序和美术人员，完善PCG工具管线的方案设计，解决程序和美术人员日常遇到的技术问题。",2021年01月13日
1443,中国,深圳,设计,15569-UE4知名IP大世界写实赛车手游-高级3D特效师（深圳）,负责游戏内3D特效制作 包括场景特效，环境特效；负责UI相关特效制作；制作特效相关的贴图，材质球编写；关注性能的同时提升引擎中特效的表现力。,2021年01月13日
1444,中国,深圳,设计,15569-UE4知名IP大世界写实赛车手游-高级3D载具美术师(深圳),负责次世代写实项目的赛车模型，贴图，材质制作；负责制作赛车的各种改装部件及涂装制作；负责把赛车资产合入游戏引擎并验证效果；负责对接外部CP，并能很好的给予美术反馈；在游戏引擎力验证最终效果，该效果符合上线品质要求；,2021年01月13日
1445,中国,深圳,技术,15569-UE4开放世界大作-引擎研发工程师(图形渲染方向),负责图形渲染管线及具体特性的技术研发，和技术美术紧密合作，增强画面品质，分析并解决相关性能问题；帮助Gameplay程序员、美术、策划规范有效地使用引擎相关功能；跟进业界技术发展，预研前沿方案，争取在项目落地并产生实际价值。,2021年01月13日
1446,中国,深圳,技术,15569-UE4开放世界大作-引擎研发工程师(开放大世界生成方向),"负责研发程序化内容生成算法和相关工具(包括但不限于场景/美术资源的生成)，提升美术及策划的生产效率和品质, 以满足大规模开放世界的内容制作需要；同渲染程序，技术美术，场景美术，关卡策划紧密合作，分析瓶颈，持续迭代相关技术方案和工作流程。",2021年01月13日
1447,中国,深圳,技术,15569-UE4开放世界大作-引擎研发工程师(游戏AI方向),"负责游戏AI系统框架，AI算法及相关工具的设计及开发；同游戏设计师，场景美术一起工作，搭建大世界交通系统，赋予大都市真实, 密集的车流行为；同动画师，游戏设计师一同合作，赋予角色自然，丰富的行为；帮助Gameplay程序员、美术、策划规范有效地使用引擎相关功能；跟进业界技术发展，预研前沿方案，争取在项目落地并产生实际价值。",2021年01月13日
1448,中国,深圳,技术,15569-UE4开放世界大作-引擎研发工程师(物理仿真方向),"负责物理仿真模块的研发维护；负责车辆物理模型(轮胎/悬挂/传动等)的设计和实现，满足高品质车辆竞速玩法的需求；基于项目需求, 研发稳定/大规模/高性能/强交互/可网络同步的刚体碰撞和Destruction系统；基于项目需求, 研发稳定/高性能/自然的布料模拟系统； 帮助Gameplay程序员、美术、策划规范有效地使用引擎相关功能；跟进业界技术发展，预研前沿方案，争取在项目落地并产生实际价值。",2021年01月13日
1449,中国,上海,设计,15569-UE4开放世界大作-技术美术（上海）,与程序团队合作开发特性与工具以提升画面表现品质及制作效率；跟进美术资源的日常制作，确保资源符合引擎规格和项目规范；研究游戏引擎并帮助美术人员使用引擎和工具；协助程序和美术人员优化游戏运行效率；设计并制作游戏中的效果；解决美术人员日常遇到的技术问题。,2021年01月13日
1450,中国,上海,设计,15569-UE4开放世界大作-Houdini技术美术（上海）,"与程序团队紧密协作研发PCG工具管线, 助力项目进行高质高效的游戏内容创作。使用Houdini生产各类工具，确保资源和场景规格符合引擎和项目的技术规范，同时保障houdini工具本身的运行效率和效果，包括但不限于：道路，房屋，城镇，岩石，地形，河流，植被等；协助程序和美术人员，完善PCG工具管线的方案设计，解决程序和美术人员日常遇到的技术问题。",2021年01月13日
1451,中国,上海,技术,15569-UE4知名IP大世界写实赛车手游-高级客户端开发工程师（上海）,负责游戏产品玩法需求的技术可行性评估，技术方案的设计和实现；负责与引擎研发工程师建立高效的游戏内容制作管线，保障运行性能，完善并持续优化相关工具链；与策划、美术、服务端程序紧密合作，完善游戏产品，打磨用户体验。,2021年01月13日
1452,中国,上海,行政支持,33676-供应链营运专员,销售订单管理：负责经销商订单录入系统和发货协调等工作；跟踪整个订单流程的状态，管理订单的优先级，确保订单的准时率和满足率；与销售、财务、物流仓储供应商等相关方紧密合作，确保订单流程的流畅和高效；制作每日、周、月度订单状态跟踪报表，及时与相关部门沟通处理异常订单。仓储物流协调、管理：出入库以及运输相关日常工作协调安排；物流异常处理，与相关部门的及时沟通；仓储物流KPI报表编制、跟进和改善建议；第三方供应商的月度账单核对。其他供应链相关的系统操作和报表工作。,2021年01月13日
1453,中国,深圳,设计,18427-理财通高级交互设计师,负责理财类产品界面及运营活动的交互设计，主动发现产品体验问题，持续提升产品的用户体验，参与界面规范的制定与实施参与团队专业建设与知识传承,2021年01月13日
1454,中国,深圳,技术,29569-银行核心系统Java开发工程师,1、负责银行核心系统的设计、开发、测试，保障系统满足合规要求、业务需求，以及安全、可用性、性能、事务性、代码质量等技术维度的要求；2、负责支持银行核心系统的日常运营，保证系统稳定高效运行。,2021年01月13日
1455,中国,北京,产品,CSIG15-智能平台产品部—智能教育产品总监（北京）,1. 根据市场调研结果及行业发展趋势，进行产品策略制定和规划实施落地；2. 进行产品的生命周期管理，并针对不同周期指定不同的发展策略；3. 能够协调研发、产品之间的协同，保证项目的顺利进展；4. 了解并掌握市场情况， 关注行业同类产品发展现状，进行竞品分析，并针对情况制定发展战略；5. 负责产品部门的日常管理工作，及团队成员的培养等。,2021年01月13日
1456,中国,深圳,设计,TEG07-高级用户研究工程师（深圳）,负责各种用户研究项目的设计、执行和总结，挖掘用户需求及产品使用习惯，建立用户模型等；使用可用性测试、用户访谈、焦点小组、问卷调研、后台数据分析和眼动跟踪等方法完成研究项目；参与互联网金融、效果广告、大数据产品和互联网+等前瞻性产品的用户洞察和研究工作。,2021年01月13日
1457,中国,深圳,技术,TEG12-前端开发工程师,负责腾讯数据中心运营管理系统新需求前端页面开发；负责老系统的迁移及UI交互重构工作；负责element-ui组件库的持续维护，包括新组件的开发，旧组件的修改和维护；,2021年01月13日
1458,中国,深圳,法律与公共策略,21645-高级法律顾问（腾讯云与智慧产业）（深圳）,• 负责腾讯云业务相关合同的起草、审核，参与合同商务谈判，为各类商务合作提出建设性意见和控制合作法律风险，建立和完善相应的风控、合规体系；• 负责腾讯云业务相关产品、解决方案等的法律风险管控，包括日常合规咨询、风险评估、风控流程制建设、法律课程开发及培训等；• 负责腾讯云业务相关各类投诉、法律函件的法律分析和处理以及相关流程制度完善；• 跟踪与云业务、互联网等相关的产品或行业动态、法规政策，识别合规风险，开展合规检查和培训，督导业务合规运营。,2021年01月13日
